SPACECRAFT EVENT TIME,BR,BTHETA,BPHI,B-FIELD MAGNITUDE,RANGE,LATITUDE,EAST LONGITUDE,WEST LONGITUDE
1996-12-19T07:13:40.280,198.10,397.56,41.43,446.11,9.49,-0.20,192.56,167.44
1996-12-19T07:13:40.613,197.68,398.18,43.33,446.65,9.49,-0.20,192.56,167.44
1996-12-19T07:13:40.947,197.63,398.56,43.00,446.95,9.49,-0.20,192.56,167.44
1996-12-19T07:13:41.280,196.75,398.87,40.19,446.57,9.49,-0.20,192.55,167.45
1996-12-19T07:13:41.613,196.61,396.61,42.87,444.74,9.49,-0.20,192.55,167.45
1996-12-19T07:13:41.947,198.19,399.02,41.20,447.43,9.49,-0.20,192.55,167.45
1996-12-19T07:13:42.280,196.56,399.91,39.54,447.35,9.49,-0.20,192.54,167.46
1996-12-19T07:13:42.613,198.55,398.29,38.63,446.71,9.49,-0.20,192.54,167.46
1996-12-19T07:13:42.947,198.18,397.83,39.64,446.22,9.49,-0.20,192.54,167.46
1996-12-19T07:13:43.280,197.40,397.39,39.76,445.50,9.49,-0.20,192.54,167.46
1996-12-19T07:13:43.613,199.24,398.80,38.11,447.43,9.49,-0.20,192.53,167.47
1996-12-19T07:13:43.947,197.58,394.41,41.85,443.11,9.49,-0.20,192.53,167.47
1996-12-19T07:13:44.280,198.14,396.72,40.98,445.34,9.49,-0.20,192.53,167.47
1996-12-19T07:13:44.613,197.61,397.68,41.11,445.97,9.49,-0.20,192.52,167.48
1996-12-19T07:13:44.947,197.95,399.70,42.75,448.07,9.49,-0.20,192.52,167.48
1996-12-19T07:13:45.280,198.92,397.85,40.93,446.69,9.49,-0.20,192.52,167.48
1996-12-19T07:13:45.613,200.74,397.23,39.58,446.83,9.49,-0.20,192.52,167.48
1996-12-19T07:13:45.947,198.53,398.92,40.70,447.44,9.49,-0.20,192.51,167.49
1996-12-19T07:13:46.280,196.31,400.54,39.66,447.82,9.49,-0.20,192.51,167.49
1996-12-19T07:13:46.613,198.37,398.16,39.81,446.62,9.49,-0.20,192.51,167.49
1996-12-19T07:13:46.947,198.29,399.66,37.26,447.70,9.49,-0.20,192.50,167.50
1996-12-19T07:13:47.280,197.52,397.49,42.03,445.84,9.49,-0.20,192.50,167.50
1996-12-19T07:13:47.613,198.62,399.53,40.54,448.02,9.49,-0.20,192.50,167.50
1996-12-19T07:13:47.947,198.60,400.38,39.37,448.66,9.49,-0.20,192.50,167.50
1996-12-19T07:13:48.280,196.54,397.89,41.50,445.72,9.49,-0.20,192.49,167.51
1996-12-19T07:13:48.613,199.07,398.99,40.70,447.75,9.49,-0.20,192.49,167.51
1996-12-19T07:13:48.947,198.42,397.42,39.63,445.97,9.49,-0.20,192.49,167.51
1996-12-19T07:13:49.280,197.79,396.99,41.77,445.49,9.49,-0.20,192.48,167.52
1996-12-19T07:13:49.613,196.95,397.58,41.50,445.62,9.49,-0.20,192.48,167.52
1996-12-19T07:13:49.947,197.30,398.25,39.48,446.19,9.49,-0.20,192.48,167.52
1996-12-19T07:13:50.280,197.43,397.55,37.17,445.43,9.49,-0.20,192.48,167.52
1996-12-19T07:13:50.613,197.79,400.49,37.59,448.24,9.49,-0.20,192.47,167.53
1996-12-19T07:13:50.947,196.57,399.63,36.61,446.86,9.49,-0.20,192.47,167.53
1996-12-19T07:13:51.280,196.22,397.98,39.06,445.44,9.49,-0.20,192.47,167.53
1996-12-19T07:13:51.613,196.51,399.48,40.77,447.06,9.49,-0.20,192.46,167.54
1996-12-19T07:13:51.947,198.48,398.12,40.52,446.69,9.49,-0.20,192.46,167.54
1996-12-19T07:13:52.280,199.33,398.85,39.38,447.63,9.49,-0.20,192.46,167.54
1996-12-19T07:13:52.613,199.63,398.56,40.04,447.56,9.49,-0.20,192.46,167.54
1996-12-19T07:13:52.947,199.67,398.25,38.91,447.20,9.49,-0.20,192.45,167.55
1996-12-19T07:13:53.280,198.32,398.40,39.89,446.81,9.49,-0.20,192.45,167.55
1996-12-19T07:13:53.613,200.24,399.68,40.55,448.87,9.49,-0.20,192.45,167.55
1996-12-19T07:13:53.947,196.55,399.98,41.71,447.61,9.49,-0.20,192.44,167.56
1996-12-19T07:13:54.280,198.89,397.63,38.06,446.22,9.49,-0.20,192.44,167.56
1996-12-19T07:13:54.613,199.74,398.18,40.42,447.30,9.49,-0.20,192.44,167.56
1996-12-19T07:13:54.947,198.78,398.69,42.20,447.49,9.49,-0.20,192.44,167.56
1996-12-19T07:13:55.280,199.07,397.29,40.87,446.25,9.49,-0.20,192.43,167.57
1996-12-19T07:13:55.613,199.12,398.58,38.54,447.21,9.49,-0.20,192.43,167.57
1996-12-19T07:13:55.947,201.05,396.41,39.92,446.27,9.49,-0.20,192.43,167.57
1996-12-19T07:13:56.280,198.33,398.85,41.39,447.36,9.49,-0.20,192.42,167.58
1996-12-19T07:13:56.613,198.31,398.40,41.00,446.91,9.49,-0.20,192.42,167.58
1996-12-19T07:13:56.947,198.11,399.18,40.58,447.48,9.49,-0.20,192.42,167.58
1996-12-19T07:13:57.280,199.82,398.76,43.68,448.16,9.49,-0.20,192.42,167.58
1996-12-19T07:13:57.613,199.67,400.83,39.68,449.56,9.49,-0.20,192.41,167.59
1996-12-19T07:13:57.947,200.17,399.35,37.33,448.26,9.49,-0.20,192.41,167.59
1996-12-19T07:13:58.280,198.47,401.70,41.14,449.94,9.49,-0.20,192.41,167.59
1996-12-19T07:13:58.613,199.94,398.19,40.33,447.39,9.49,-0.20,192.40,167.60
1996-12-19T07:13:58.947,197.75,397.72,39.12,445.88,9.49,-0.20,192.40,167.60
1996-12-19T07:13:59.280,198.83,401.11,41.57,449.61,9.49,-0.20,192.40,167.60
1996-12-19T07:13:59.613,200.63,400.73,44.42,450.34,9.49,-0.20,192.40,167.60
1996-12-19T07:13:59.947,198.54,400.08,45.21,448.92,9.49,-0.20,192.39,167.61
1996-12-19T07:14:00.280,198.97,398.80,44.17,447.86,9.49,-0.20,192.39,167.61
1996-12-19T07:14:00.613,195.66,400.14,39.68,447.18,9.49,-0.20,192.39,167.61
1996-12-19T07:14:00.947,199.14,398.69,39.20,447.38,9.49,-0.20,192.38,167.62
1996-12-19T07:14:01.280,195.50,398.60,38.67,445.64,9.49,-0.20,192.38,167.62
1996-12-19T07:14:01.613,197.33,398.65,39.90,446.60,9.49,-0.20,192.38,167.62
1996-12-19T07:14:01.947,198.56,398.35,38.64,446.77,9.49,-0.20,192.38,167.62
1996-12-19T07:14:02.280,197.43,397.50,39.70,445.60,9.49,-0.20,192.37,167.63
1996-12-19T07:14:02.613,200.57,399.49,36.24,448.48,9.49,-0.20,192.37,167.63
1996-12-19T07:14:02.947,196.75,399.13,39.89,446.77,9.49,-0.20,192.37,167.63
1996-12-19T07:14:03.280,198.76,398.29,40.07,446.92,9.49,-0.20,192.36,167.64
1996-12-19T07:14:03.613,198.06,398.20,42.17,446.73,9.49,-0.20,192.36,167.64
1996-12-19T07:14:03.947,198.81,399.43,42.78,448.21,9.49,-0.20,192.36,167.64
1996-12-19T07:14:04.280,197.84,396.02,40.59,444.55,9.49,-0.20,192.36,167.64
1996-12-19T07:14:04.613,199.79,397.71,39.41,446.81,9.49,-0.20,192.35,167.65
1996-12-19T07:14:04.947,199.22,398.80,43.25,447.89,9.49,-0.20,192.35,167.65
1996-12-19T07:14:05.280,199.80,396.86,40.31,446.14,9.49,-0.20,192.35,167.65
1996-12-19T07:14:05.613,198.14,397.17,40.17,445.66,9.49,-0.20,192.34,167.66
1996-12-19T07:14:05.947,199.14,396.94,41.22,446.00,9.49,-0.20,192.34,167.66
1996-12-19T07:14:06.280,199.11,399.17,43.21,448.16,9.49,-0.20,192.34,167.66
1996-12-19T07:14:06.613,198.94,400.50,40.52,449.02,9.49,-0.20,192.34,167.66
1996-12-19T07:14:06.947,199.43,398.64,39.81,447.52,9.49,-0.20,192.33,167.67
1996-12-19T07:14:07.280,197.78,400.43,40.55,448.45,9.49,-0.20,192.33,167.67
1996-12-19T07:14:07.613,196.26,399.23,39.30,446.59,9.49,-0.20,192.33,167.67
1996-12-19T07:14:07.947,199.32,399.82,38.11,448.38,9.49,-0.20,192.32,167.68
1996-12-19T07:14:08.280,200.04,398.29,39.84,447.47,9.49,-0.20,192.32,167.68
1996-12-19T07:14:08.613,199.40,398.87,41.61,447.87,9.49,-0.20,192.32,167.68
1996-12-19T07:14:08.947,199.36,399.27,39.54,448.02,9.49,-0.20,192.32,167.68
1996-12-19T07:14:09.280,198.02,398.26,37.57,446.36,9.49,-0.20,192.31,167.69
1996-12-19T07:14:09.613,199.96,399.52,39.19,448.48,9.49,-0.20,192.31,167.69
1996-12-19T07:14:09.947,197.64,397.80,41.18,446.10,9.49,-0.20,192.31,167.69
1996-12-19T07:14:10.280,197.44,399.90,39.51,447.73,9.49,-0.20,192.30,167.70
1996-12-19T07:14:10.613,196.78,399.04,39.66,446.68,9.49,-0.20,192.30,167.70
1996-12-19T07:14:10.947,197.05,398.98,40.17,446.79,9.49,-0.20,192.30,167.70
1996-12-19T07:14:11.280,195.67,398.53,39.27,445.70,9.49,-0.20,192.30,167.70
1996-12-19T07:14:11.613,198.35,399.23,39.66,447.55,9.49,-0.20,192.29,167.71
1996-12-19T07:14:11.947,198.22,399.46,40.52,447.77,9.49,-0.20,192.29,167.71
1996-12-19T07:14:12.280,198.03,400.38,40.61,448.52,9.49,-0.20,192.29,167.71
1996-12-19T07:14:12.613,197.10,400.78,38.35,448.27,9.49,-0.20,192.28,167.72
1996-12-19T07:14:12.947,198.40,398.41,36.85,446.60,9.49,-0.20,192.28,167.72
1996-12-19T07:14:13.280,196.81,401.14,37.98,448.43,9.49,-0.20,192.28,167.72
1996-12-19T07:14:13.613,197.14,399.25,39.85,447.05,9.49,-0.20,192.28,167.72
1996-12-19T07:14:13.947,198.77,397.28,41.65,446.18,9.49,-0.20,192.27,167.73
1996-12-19T07:14:14.280,199.32,399.35,38.20,447.96,9.49,-0.20,192.27,167.73
1996-12-19T07:14:14.613,199.55,399.59,38.51,448.31,9.49,-0.20,192.27,167.73
1996-12-19T07:14:14.947,199.02,398.12,39.44,446.84,9.49,-0.20,192.26,167.74
1996-12-19T07:14:15.280,202.18,397.36,39.09,447.55,9.49,-0.20,192.26,167.74
1996-12-19T07:14:15.613,197.61,400.67,39.76,448.51,9.49,-0.20,192.26,167.74
1996-12-19T07:14:15.947,200.97,398.06,41.16,447.82,9.49,-0.20,192.26,167.74
1996-12-19T07:14:16.280,198.45,399.59,41.33,448.07,9.49,-0.20,192.25,167.75
1996-12-19T07:14:16.613,199.12,399.18,39.09,447.80,9.49,-0.20,192.25,167.75
1996-12-19T07:14:16.947,197.19,400.23,38.28,447.81,9.49,-0.20,192.25,167.75
1996-12-19T07:14:17.280,198.68,398.22,40.66,446.89,9.49,-0.20,192.24,167.76
1996-12-19T07:14:17.613,199.92,400.22,37.75,448.97,9.49,-0.20,192.24,167.76
1996-12-19T07:14:17.947,197.86,398.30,39.11,446.46,9.49,-0.20,192.24,167.76
1996-12-19T07:14:18.280,198.57,399.17,41.44,447.75,9.49,-0.20,192.24,167.76
1996-12-19T07:14:18.613,197.80,397.86,43.23,446.41,9.49,-0.20,192.23,167.77
1996-12-19T07:14:18.947,199.49,399.24,41.75,448.26,9.49,-0.20,192.23,167.77
1996-12-19T07:14:19.280,197.59,399.96,40.83,447.97,9.49,-0.20,192.23,167.77
1996-12-19T07:14:19.613,200.68,399.54,38.54,448.77,9.49,-0.20,192.22,167.78
1996-12-19T07:14:19.947,198.28,399.04,39.51,447.33,9.49,-0.20,192.22,167.78
1996-12-19T07:14:20.280,198.58,396.81,38.05,445.35,9.49,-0.20,192.22,167.78
1996-12-19T07:14:20.613,198.06,399.26,39.99,447.48,9.49,-0.20,192.22,167.78
1996-12-19T07:14:20.947,197.80,399.01,36.41,446.84,9.49,-0.20,192.21,167.79
1996-12-19T07:14:21.280,196.69,397.37,39.48,445.14,9.49,-0.20,192.21,167.79
1996-12-19T07:14:21.613,196.66,397.65,38.94,445.33,9.49,-0.20,192.21,167.79
1996-12-19T07:14:21.947,199.32,398.50,42.66,447.61,9.49,-0.20,192.20,167.80
1996-12-19T07:14:22.280,197.32,398.51,43.29,446.79,9.49,-0.20,192.20,167.80
1996-12-19T07:14:22.613,199.25,399.45,43.28,448.48,9.49,-0.20,192.20,167.80
1996-12-19T07:14:22.947,197.61,398.38,42.35,446.71,9.49,-0.20,192.20,167.80
1996-12-19T07:14:23.280,197.22,399.88,40.54,447.71,9.49,-0.20,192.19,167.81
1996-12-19T07:14:23.613,198.34,398.41,38.55,446.71,9.49,-0.20,192.19,167.81
1996-12-19T07:14:23.947,197.23,399.63,41.33,447.56,9.49,-0.20,192.19,167.81
1996-12-19T07:14:24.280,199.85,400.00,40.77,449.00,9.49,-0.20,192.18,167.82
1996-12-19T07:14:24.613,200.71,399.06,39.79,448.46,9.49,-0.20,192.18,167.82
1996-12-19T07:14:24.947,198.35,400.51,35.46,448.34,9.49,-0.20,192.18,167.82
1996-12-19T07:14:25.280,198.98,396.66,38.78,445.46,9.49,-0.20,192.18,167.82
1996-12-19T07:14:25.613,199.72,399.60,40.33,448.55,9.49,-0.20,192.17,167.83
1996-12-19T07:14:25.947,198.47,398.21,37.46,446.50,9.49,-0.20,192.17,167.83
1996-12-19T07:14:26.280,200.32,399.19,38.02,448.25,9.49,-0.20,192.17,167.83
1996-12-19T07:14:26.613,199.85,399.23,38.39,448.10,9.49,-0.20,192.16,167.84
1996-12-19T07:14:26.947,198.29,399.41,37.26,447.48,9.49,-0.20,192.16,167.84
1996-12-19T07:14:27.280,199.55,397.84,35.52,446.49,9.49,-0.20,192.16,167.84
1996-12-19T07:14:27.613,199.51,396.91,36.35,445.72,9.49,-0.20,192.16,167.84
1996-12-19T07:14:27.947,200.69,399.45,39.48,448.78,9.49,-0.20,192.15,167.85
1996-12-19T07:14:28.280,200.41,397.58,37.66,446.82,9.49,-0.20,192.15,167.85
1996-12-19T07:14:28.613,202.41,397.79,35.79,447.76,9.49,-0.20,192.15,167.85
1996-12-19T07:14:28.947,198.66,397.29,34.58,445.53,9.49,-0.20,192.14,167.86
1996-12-19T07:14:29.280,199.67,398.58,38.66,447.47,9.49,-0.20,192.14,167.86
1996-12-19T07:14:29.613,199.41,397.99,37.37,446.72,9.49,-0.20,192.14,167.86
1996-12-19T07:14:29.947,200.24,397.99,39.01,447.23,9.49,-0.20,192.14,167.86
1996-12-19T07:14:30.280,198.23,397.17,39.60,445.65,9.49,-0.20,192.13,167.87
1996-12-19T07:14:30.613,197.43,397.54,40.08,445.67,9.49,-0.20,192.13,167.87
1996-12-19T07:14:30.947,197.90,398.73,36.91,446.67,9.49,-0.20,192.13,167.87
1996-12-19T07:14:31.280,199.49,396.91,39.93,446.01,9.49,-0.20,192.12,167.88
1996-12-19T07:14:31.613,200.10,399.04,37.85,448.00,9.49,-0.20,192.12,167.88
1996-12-19T07:14:31.947,198.63,396.93,36.44,445.35,9.49,-0.20,192.12,167.88
1996-12-19T07:14:32.280,199.59,397.16,38.59,446.16,9.49,-0.20,192.12,167.88
1996-12-19T07:14:32.613,199.21,394.36,40.39,443.66,9.49,-0.20,192.11,167.89
1996-12-19T07:14:32.947,198.33,397.28,39.01,445.74,9.49,-0.20,192.11,167.89
1996-12-19T07:14:33.280,195.06,398.26,39.01,445.17,9.49,-0.20,192.11,167.89
1996-12-19T07:14:33.613,197.88,400.24,38.19,448.11,9.49,-0.20,192.10,167.90
1996-12-19T07:14:33.947,197.78,397.56,38.70,445.72,9.49,-0.20,192.10,167.90
1996-12-19T07:14:34.280,197.89,399.23,40.74,447.44,9.49,-0.20,192.10,167.90
1996-12-19T07:14:34.613,198.52,398.38,41.51,447.04,9.49,-0.20,192.10,167.90
1996-12-19T07:14:34.947,197.28,396.16,40.44,444.40,9.49,-0.20,192.09,167.91
1996-12-19T07:14:35.280,196.89,397.53,43.06,445.70,9.49,-0.20,192.09,167.91
1996-12-19T07:14:35.613,198.86,399.86,41.02,448.46,9.49,-0.20,192.09,167.91
1996-12-19T07:14:35.947,199.46,399.61,37.65,448.21,9.49,-0.20,192.08,167.92
1996-12-19T07:14:36.280,196.09,399.81,39.03,447.01,9.49,-0.20,192.08,167.92
1996-12-19T07:14:36.613,200.31,397.36,38.76,446.68,9.49,-0.20,192.08,167.92
1996-12-19T07:14:36.947,198.82,398.23,39.25,446.83,9.49,-0.20,192.08,167.92
1996-12-19T07:14:37.280,197.03,399.58,41.05,447.40,9.49,-0.20,192.07,167.93
1996-12-19T07:14:37.613,197.09,397.86,42.94,446.07,9.49,-0.20,192.07,167.93
1996-12-19T07:14:37.947,196.19,397.32,42.40,445.14,9.49,-0.20,192.07,167.93
1996-12-19T07:14:38.280,199.31,397.90,39.38,446.77,9.49,-0.20,192.06,167.94
1996-12-19T07:14:38.613,199.75,399.43,37.16,448.14,9.49,-0.20,192.06,167.94
1996-12-19T07:14:38.947,198.93,397.92,39.42,446.62,9.49,-0.20,192.06,167.94
1996-12-19T07:14:39.280,200.86,399.00,36.38,448.18,9.49,-0.20,192.06,167.94
1996-12-19T07:14:39.613,197.98,399.23,39.81,447.39,9.49,-0.20,192.05,167.95
1996-12-19T07:14:39.947,197.64,398.64,39.78,446.72,9.49,-0.20,192.05,167.95
1996-12-19T07:14:40.280,199.78,395.99,39.73,445.30,9.49,-0.20,192.05,167.95
1996-12-19T07:14:40.613,198.29,398.23,38.06,446.49,9.49,-0.20,192.04,167.96
1996-12-19T07:14:40.947,199.23,397.74,38.37,446.50,9.49,-0.20,192.04,167.96
1996-12-19T07:14:41.280,198.25,397.95,36.61,446.11,9.49,-0.20,192.04,167.96
1996-12-19T07:14:41.613,196.58,399.25,41.71,446.97,9.49,-0.20,192.04,167.96
1996-12-19T07:14:41.947,198.56,397.67,42.31,446.49,9.49,-0.20,192.03,167.97
1996-12-19T07:14:42.280,196.68,397.81,40.22,445.59,9.49,-0.20,192.03,167.97
1996-12-19T07:14:42.613,199.92,396.88,38.52,446.06,9.49,-0.20,192.03,167.97
1996-12-19T07:14:42.947,199.70,399.47,39.96,448.39,9.49,-0.20,192.02,167.98
1996-12-19T07:14:43.280,197.53,397.54,39.74,445.68,9.49,-0.20,192.02,167.98
1996-12-19T07:14:43.613,197.75,396.73,39.26,445.02,9.49,-0.20,192.02,167.98
1996-12-19T07:14:43.947,200.89,398.04,37.06,447.40,9.49,-0.20,192.02,167.98
1996-12-19T07:14:44.280,197.92,396.34,41.61,444.96,9.49,-0.20,192.01,167.99
1996-12-19T07:14:44.613,199.61,398.60,40.18,447.59,9.49,-0.20,192.01,167.99
1996-12-19T07:14:44.947,196.30,398.63,37.14,445.89,9.49,-0.20,192.01,167.99
1996-12-19T07:14:45.280,196.84,399.16,40.63,446.90,9.49,-0.20,192.00,168.00
1996-12-19T07:14:45.613,199.38,400.10,39.82,448.79,9.49,-0.20,192.00,168.00
1996-12-19T07:14:45.947,200.08,398.84,36.35,447.69,9.49,-0.20,192.00,168.00
1996-12-19T07:14:46.280,199.53,397.45,37.44,446.29,9.49,-0.20,192.00,168.00
1996-12-19T07:14:46.613,196.15,397.03,39.95,444.64,9.49,-0.20,191.99,168.01
1996-12-19T07:14:46.947,196.49,396.82,38.98,444.51,9.49,-0.20,191.99,168.01
1996-12-19T07:14:47.280,199.46,398.09,37.46,446.83,9.49,-0.20,191.99,168.01
1996-12-19T07:14:47.613,198.97,399.24,37.32,447.63,9.49,-0.20,191.98,168.02
1996-12-19T07:14:47.947,199.03,399.09,37.51,447.54,9.49,-0.20,191.98,168.02
1996-12-19T07:14:48.280,197.74,398.00,37.34,445.98,9.49,-0.20,191.98,168.02
1996-12-19T07:14:48.613,198.86,396.59,40.78,445.52,9.49,-0.20,191.98,168.02
1996-12-19T07:14:48.947,198.26,398.50,40.15,446.90,9.49,-0.20,191.97,168.03
1996-12-19T07:14:49.280,197.45,399.32,39.30,447.20,9.49,-0.20,191.97,168.03
1996-12-19T07:14:49.613,200.01,398.86,39.73,447.96,9.49,-0.20,191.97,168.03
1996-12-19T07:14:49.947,199.64,398.52,38.06,447.35,9.49,-0.20,191.96,168.04
1996-12-19T07:14:50.280,198.17,399.57,41.02,447.89,9.49,-0.20,191.96,168.04
1996-12-19T07:14:50.613,201.37,397.47,38.46,447.22,9.49,-0.20,191.96,168.04
1996-12-19T07:14:50.947,201.02,396.72,37.16,446.29,9.49,-0.20,191.96,168.04
1996-12-19T07:14:51.280,197.84,396.50,38.18,444.76,9.49,-0.20,191.95,168.05
1996-12-19T07:14:51.613,197.56,397.74,39.31,445.84,9.49,-0.20,191.95,168.05
1996-12-19T07:14:51.947,200.78,399.77,39.70,449.11,9.49,-0.20,191.95,168.05
1996-12-19T07:14:52.280,198.91,400.33,35.40,448.42,9.49,-0.20,191.94,168.06
1996-12-19T07:14:52.613,200.53,399.35,37.07,448.41,9.49,-0.20,191.94,168.06
1996-12-19T07:14:52.947,199.60,400.73,39.34,449.41,9.49,-0.20,191.94,168.06
1996-12-19T07:14:53.280,199.92,398.71,38.47,447.68,9.49,-0.20,191.94,168.06
1996-12-19T07:14:53.613,196.73,401.03,38.42,448.34,9.49,-0.20,191.93,168.07
1996-12-19T07:14:53.947,200.05,401.90,40.78,450.78,9.49,-0.20,191.93,168.07
1996-12-19T07:14:54.280,200.48,399.93,42.13,449.34,9.49,-0.20,191.93,168.07
1996-12-19T07:14:54.613,200.19,400.83,38.65,449.70,9.49,-0.20,191.92,168.08
1996-12-19T07:14:54.947,200.36,398.32,36.75,447.39,9.49,-0.20,191.92,168.08
1996-12-19T07:14:55.280,200.72,398.45,40.95,448.02,9.49,-0.20,191.92,168.08
1996-12-19T07:14:55.613,199.42,400.29,38.02,448.82,9.49,-0.20,191.92,168.08
1996-12-19T07:14:55.947,198.96,398.82,39.20,447.41,9.49,-0.20,191.91,168.09
1996-12-19T07:14:56.280,197.98,400.60,41.19,448.75,9.49,-0.20,191.91,168.09
1996-12-19T07:14:56.613,199.68,398.17,41.87,447.40,9.49,-0.20,191.91,168.09
1996-12-19T07:14:56.947,198.80,398.53,39.85,447.14,9.49,-0.20,191.90,168.10
1996-12-19T07:14:57.280,199.68,400.04,39.01,448.80,9.49,-0.20,191.90,168.10
1996-12-19T07:14:57.613,199.60,399.66,34.55,448.06,9.49,-0.20,191.90,168.10
1996-12-19T07:14:57.947,197.02,399.36,39.09,447.03,9.49,-0.20,191.90,168.10
1996-12-19T07:14:58.280,197.24,398.94,39.26,446.77,9.49,-0.20,191.89,168.11
1996-12-19T07:14:58.613,199.89,397.99,40.04,447.16,9.49,-0.20,191.89,168.11
1996-12-19T07:14:58.947,198.33,397.96,38.78,446.33,9.49,-0.20,191.89,168.11
1996-12-19T07:14:59.280,198.15,397.77,39.51,446.15,9.49,-0.20,191.88,168.12
1996-12-19T07:14:59.613,198.28,400.16,37.08,448.13,9.49,-0.20,191.88,168.12
1996-12-19T07:14:59.947,199.51,400.12,38.47,448.75,9.49,-0.20,191.88,168.12
1996-12-19T07:15:00.280,198.57,397.28,38.56,445.82,9.49,-0.20,191.88,168.12
1996-12-19T07:15:00.613,198.38,401.29,38.43,449.29,9.49,-0.20,191.87,168.13
1996-12-19T07:15:00.947,197.69,397.76,41.56,446.12,9.49,-0.20,191.87,168.13
1996-12-19T07:15:01.280,199.10,397.43,40.38,446.35,9.49,-0.20,191.87,168.13
1996-12-19T07:15:01.613,197.18,398.71,38.65,446.48,9.49,-0.20,191.86,168.14
1996-12-19T07:15:01.947,197.48,399.02,41.03,447.10,9.49,-0.20,191.86,168.14
1996-12-19T07:15:02.280,199.52,400.27,37.93,448.84,9.49,-0.20,191.86,168.14
1996-12-19T07:15:02.613,199.82,399.71,39.46,448.62,9.49,-0.20,191.86,168.14
1996-12-19T07:15:02.947,199.62,400.02,36.80,448.57,9.49,-0.20,191.85,168.15
1996-12-19T07:15:03.280,200.00,397.89,41.15,447.22,9.49,-0.20,191.85,168.15
1996-12-19T07:15:03.613,196.28,399.74,39.15,447.05,9.49,-0.20,191.85,168.15
1996-12-19T07:15:03.947,197.44,397.70,39.54,445.77,9.49,-0.20,191.84,168.16
1996-12-19T07:15:04.280,199.66,401.37,38.70,449.95,9.49,-0.20,191.84,168.16
1996-12-19T07:15:04.613,196.45,400.40,37.77,447.59,9.49,-0.20,191.84,168.16
1996-12-19T07:15:04.947,198.20,398.93,33.90,446.74,9.49,-0.20,191.84,168.16
1996-12-19T07:15:05.280,199.44,398.10,37.72,446.86,9.49,-0.20,191.83,168.17
1996-12-19T07:15:05.613,199.65,398.52,39.57,447.49,9.49,-0.20,191.83,168.17
1996-12-19T07:15:05.947,198.10,396.08,38.92,444.56,9.49,-0.20,191.83,168.17
1996-12-19T07:15:06.280,196.68,397.73,36.96,445.24,9.49,-0.20,191.82,168.18
1996-12-19T07:15:06.613,199.43,398.34,36.66,446.99,9.49,-0.20,191.82,168.18
1996-12-19T07:15:06.947,198.94,398.85,40.34,447.54,9.49,-0.20,191.82,168.18
1996-12-19T07:15:07.280,198.32,398.90,39.72,447.24,9.49,-0.20,191.82,168.18
1996-12-19T07:15:07.613,198.07,398.40,39.44,446.66,9.49,-0.20,191.81,168.19
1996-12-19T07:15:07.947,198.48,397.00,40.06,445.65,9.49,-0.20,191.81,168.19
1996-12-19T07:15:08.280,199.73,398.68,39.98,447.70,9.49,-0.20,191.81,168.19
1996-12-19T07:15:08.613,197.01,395.79,39.87,443.90,9.49,-0.20,191.80,168.20
1996-12-19T07:15:08.947,198.01,397.64,39.30,445.95,9.49,-0.20,191.80,168.20
1996-12-19T07:15:09.280,200.60,397.45,38.84,446.90,9.49,-0.20,191.80,168.20
1996-12-19T07:15:09.613,198.10,397.63,40.47,446.09,9.49,-0.20,191.80,168.20
1996-12-19T07:15:09.947,199.60,397.67,36.85,446.47,9.49,-0.20,191.79,168.21
1996-12-19T07:15:10.280,198.83,397.35,38.28,445.96,9.49,-0.20,191.79,168.21
1996-12-19T07:15:10.613,199.81,399.27,39.62,448.23,9.49,-0.20,191.79,168.21
1996-12-19T07:15:10.947,198.60,395.71,42.05,444.75,9.49,-0.20,191.78,168.22
1996-12-19T07:15:11.280,196.77,398.51,40.19,446.25,9.49,-0.20,191.78,168.22
1996-12-19T07:15:11.613,198.59,398.95,35.69,447.07,9.49,-0.20,191.78,168.22
1996-12-19T07:15:11.947,197.82,398.04,37.56,446.07,9.49,-0.20,191.78,168.22
1996-12-19T07:15:12.280,198.78,397.41,38.30,446.00,9.49,-0.20,191.77,168.23
1996-12-19T07:15:12.613,200.55,398.06,39.25,447.45,9.49,-0.20,191.77,168.23
1996-12-19T07:15:12.947,199.75,400.90,40.76,449.75,9.49,-0.20,191.77,168.23
1996-12-19T07:15:13.280,198.04,397.34,41.68,445.91,9.49,-0.20,191.76,168.24
1996-12-19T07:15:13.613,199.81,398.59,39.09,447.57,9.49,-0.20,191.76,168.24
1996-12-19T07:15:13.947,199.08,396.20,41.09,445.30,9.49,-0.20,191.76,168.24
1996-12-19T07:15:14.280,196.40,398.67,39.51,446.18,9.49,-0.20,191.76,168.24
1996-12-19T07:15:14.613,198.55,395.86,40.85,444.74,9.49,-0.20,191.75,168.25
1996-12-19T07:15:14.947,198.76,397.48,39.12,446.12,9.49,-0.20,191.75,168.25
1996-12-19T07:15:15.280,198.56,395.41,41.16,444.37,9.49,-0.20,191.75,168.25
1996-12-19T07:15:15.613,196.81,400.07,42.87,447.92,9.49,-0.20,191.74,168.26
1996-12-19T07:15:15.947,196.75,398.12,44.52,446.31,9.49,-0.20,191.74,168.26
1996-12-19T07:15:16.280,198.83,398.21,40.23,446.90,9.49,-0.20,191.74,168.26
1996-12-19T07:15:16.613,196.36,398.65,37.90,446.00,9.49,-0.20,191.74,168.26
