SPACECRAFT EVENT TIME,SPACECRAFT CLOCK,BX_SC,BY_SC,BZ_SC,B-FIELD MAGNITUDE,ROTOR RIGHT ASCENSION,ROTOR DECLINATION,ROTOR TWIST,ROTOR SPIN
1996-12-19T06:59:51.028,1 3746871:06:0:0,403.98,-187.74,16.70,445.78,5.04401,-0.40833,1.10025,0.97032
1996-12-19T06:59:51.061,4 3746871:06:5:0,402.61,-183.45,17.25,442.77,5.04401,-0.40838,1.21040,1.08047
1996-12-19T06:59:51.094,7 3746871:07:0:0,406.55,-181.17,19.84,445.54,5.04401,-0.40843,1.32085,1.19092
1996-12-19T06:59:52.028,1 3746871:07:5:0,406.70,-175.20,20.49,443.30,5.04401,-0.40848,1.43134,1.30141
1996-12-19T06:59:52.061,4 3746871:08:0:0,405.53,-180.77,17.04,444.32,5.04401,-0.40852,1.54136,1.41143
1996-12-19T06:59:52.094,7 3746871:08:5:0,409.91,-181.64,19.98,448.80,5.04401,-0.40852,1.65152,1.52159
1996-12-19T06:59:53.028,0 3746871:09:0:0,407.75,-182.36,17.42,447.02,5.04401,-0.40852,1.76197,1.63204
1996-12-19T06:59:53.061,4 3746871:09:5:0,409.92,-180.32,17.65,448.17,5.04401,-0.40857,1.87246,1.74253
1996-12-19T06:59:53.094,7 3746871:10:0:0,411.40,-180.90,25.44,450.13,5.04401,-0.40862,1.98228,1.85235
1996-12-19T06:59:54.028,0 3746871:10:5:0,408.43,-178.81,28.56,446.77,5.04406,-0.40862,2.09245,1.96252
1996-12-19T06:59:54.061,4 3746871:11:0:0,413.05,-177.91,27.63,450.58,5.04411,-0.40862,2.20289,2.07292
1996-12-19T06:59:54.094,7 3746871:11:5:0,412.59,-174.78,33.68,449.34,5.04411,-0.40862,2.31306,2.18309
1996-12-19T06:59:55.028,0 3746871:12:0:0,413.39,-175.43,33.19,450.30,5.04411,-0.40862,2.42359,2.29362
1996-12-19T06:59:55.061,4 3746871:12:5:0,412.39,-173.75,32.11,448.65,5.04416,-0.40862,2.53409,2.40412
1996-12-19T06:59:55.094,7 3746871:13:0:0,407.92,-175.00,26.31,444.65,5.04420,-0.40862,2.64420,2.51419
1996-12-19T06:59:56.028,0 3746871:13:5:0,410.44,-174.96,24.58,446.85,5.04420,-0.40862,2.75436,2.62436
1996-12-19T06:59:56.061,4 3746871:14:0:0,412.72,-173.82,20.65,448.30,5.04420,-0.40862,2.86461,2.73461
1996-12-19T06:59:56.094,7 3746871:14:5:0,413.28,-170.89,15.60,447.49,5.04430,-0.40862,2.97478,2.84478
1996-12-19T06:59:57.028,0 3746871:15:0:0,413.56,-168.16,12.33,446.61,5.04439,-0.40862,3.08522,2.95514
1996-12-19T06:59:57.061,4 3746871:15:5:0,413.87,-173.22,14.81,448.91,5.04439,-0.40862,3.19572,3.06564
1996-12-19T06:59:57.094,7 3746871:16:0:0,409.54,-180.07,22.43,447.94,5.04439,-0.40862,3.30592,3.17584
1996-12-19T06:59:58.028,0 3746871:16:5:0,407.28,-179.38,26.73,445.83,5.04439,-0.40857,3.41608,3.28600
1996-12-19T06:59:58.061,4 3746871:17:0:0,409.29,-176.43,23.46,446.31,5.04439,-0.40852,3.52633,3.39625
1996-12-19T06:59:58.094,7 3746871:17:5:0,412.80,-175.18,22.37,449.00,5.04439,-0.40852,3.63650,3.50643
1996-12-19T06:59:59.028,0 3746871:18:0:0,415.77,-172.28,23.51,450.66,5.04439,-0.40852,3.74684,3.61676
1996-12-19T06:59:59.061,4 3746871:18:5:0,416.21,-168.16,25.95,449.64,5.04444,-0.40848,3.85735,3.72727
1996-12-19T06:59:59.094,7 3746871:19:0:0,421.06,-169.26,26.98,454.61,5.04449,-0.40843,3.96764,3.83753
1996-12-19T07:00:00.028,0 3746871:19:5:0,418.50,-167.96,32.45,452.11,5.04444,-0.40843,4.07781,3.94770
1996-12-19T07:00:00.061,4 3746871:20:0:0,416.62,-173.82,34.77,452.76,5.04439,-0.40843,4.18815,4.05807
1996-12-19T07:00:00.094,7 3746871:20:5:0,414.59,-177.44,31.06,452.04,5.04439,-0.40838,4.29831,4.16824
1996-12-19T07:00:01.028,0 3746871:21:0:0,412.82,-179.25,29.34,451.01,5.04439,-0.40833,4.40846,4.27839
1996-12-19T07:00:01.061,4 3746871:21:5:0,411.78,-176.68,25.39,448.80,5.04435,-0.40833,4.51897,4.38889
1996-12-19T07:00:01.094,7 3746871:22:0:0,410.68,-180.25,19.70,448.93,5.04430,-0.40833,4.62907,4.49903
1996-12-19T07:00:02.028,0 3746871:22:5:0,407.81,-184.19,17.54,447.82,5.04430,-0.40833,4.73924,4.60920
1996-12-19T07:00:02.061,4 3746871:23:0:0,409.38,-183.85,17.56,449.11,5.04430,-0.40833,4.84977,4.71973
1996-12-19T07:00:02.094,7 3746871:23:5:0,409.23,-187.42,19.20,450.52,5.04430,-0.40833,4.95993,4.82990
1996-12-19T07:00:03.028,0 3746871:24:0:0,407.91,-186.01,21.44,448.83,5.04430,-0.40833,5.07038,4.94034
1996-12-19T07:00:03.061,4 3746871:24:5:0,409.13,-182.00,23.40,448.39,5.04425,-0.40833,5.18087,5.05084
1996-12-19T07:00:03.094,7 3746871:25:0:0,409.77,-183.61,21.42,449.54,5.04420,-0.40833,5.29079,5.16079
1996-12-19T07:00:04.028,0 3746871:25:5:0,409.47,-185.12,17.19,449.70,5.04420,-0.40833,5.40096,5.27096
1996-12-19T07:00:04.061,4 3746871:26:0:0,407.14,-181.85,20.50,446.37,5.04420,-0.40833,5.51140,5.38139
1996-12-19T07:00:04.094,7 3746871:26:5:0,410.85,-178.99,21.77,448.68,5.04416,-0.40833,5.62156,5.49156
1996-12-19T07:00:05.028,0 3746871:27:0:0,410.91,-176.86,22.71,447.93,5.04411,-0.40833,5.73190,5.60194
1996-12-19T07:00:05.061,4 3746871:27:5:0,411.01,-178.38,15.94,448.34,5.04411,-0.40833,5.84240,5.71243
1996-12-19T07:00:05.094,7 3746871:28:0:0,411.02,-179.70,21.97,449.12,5.04411,-0.40833,5.95241,5.82245
1996-12-19T07:00:06.028,0 3746871:28:5:0,410.54,-180.53,21.61,449.00,5.04411,-0.40838,6.06258,5.93262
1996-12-19T07:00:06.061,4 3746871:29:0:0,411.54,-181.78,22.03,450.44,5.04411,-0.40843,6.17302,6.04305
1996-12-19T07:00:06.094,7 3746871:29:5:0,411.96,-178.43,20.04,449.39,5.04406,-0.40843,0.00000,6.15322
1996-12-19T07:00:07.028,0 3746871:30:0:0,409.48,-179.04,19.18,447.32,5.04401,-0.40843,0.11035,6.26361
1996-12-19T07:00:07.061,4 3746871:30:5:0,411.47,-176.84,13.23,448.05,5.04401,-0.40848,0.22085,0.09092
1996-12-19T07:00:07.094,7 3746871:31:0:0,413.11,-177.29,16.59,449.86,5.04401,-0.40852,0.33096,0.20103
1996-12-19T07:00:08.028,0 3746871:31:5:0,410.82,-179.35,16.93,448.58,5.04401,-0.40852,0.44112,0.31119
1996-12-19T07:00:08.061,4 3746871:32:0:0,411.28,-177.14,17.23,448.14,5.04401,-0.40852,0.55147,0.42154
1996-12-19T07:00:08.094,7 3746871:32:5:0,411.44,-173.06,21.93,446.89,5.04401,-0.40852,0.66163,0.53170
1996-12-19T07:00:09.028,0 3746871:33:0:0,413.12,-172.93,19.86,448.30,5.04401,-0.40852,0.77207,0.64214
1996-12-19T07:00:09.061,4 3746871:33:5:0,413.36,-175.69,18.97,449.55,5.04401,-0.40857,0.88256,0.75263
1996-12-19T07:00:09.094,7 3746871:34:0:0,413.66,-172.49,16.64,448.49,5.04401,-0.40862,0.99258,0.86265
1996-12-19T07:00:10.028,0 3746871:34:5:0,413.43,-170.90,16.16,447.65,5.04406,-0.40862,1.10275,0.97282
1996-12-19T07:00:10.061,4 3746871:35:0:0,412.28,-170.03,20.60,446.44,5.04411,-0.40862,1.21319,1.08322
1996-12-19T07:00:10.094,7 3746871:35:5:0,413.36,-173.57,23.33,448.93,5.04416,-0.40862,1.32336,1.19339
1996-12-19T07:00:11.028,0 3746871:36:0:0,416.30,-168.66,22.45,449.73,5.04420,-0.40862,1.43370,1.30369
1996-12-19T07:00:11.061,4 3746871:36:5:0,411.95,-168.71,25.75,445.91,5.04420,-0.40862,1.54420,1.41419
1996-12-19T07:00:11.094,7 3746871:37:0:0,413.51,-170.01,31.15,448.18,5.04420,-0.40862,1.65430,1.52430
1996-12-19T07:00:12.028,0 3746871:37:5:0,413.56,-168.00,29.23,447.33,5.04425,-0.40862,1.76447,1.63447
1996-12-19T07:00:12.061,4 3746871:38:0:0,415.36,-171.43,26.11,450.11,5.04430,-0.40862,1.87462,1.74458
1996-12-19T07:00:12.094,7 3746871:38:5:0,412.77,-170.86,20.35,447.20,5.04425,-0.40862,1.98479,1.85475
1996-12-19T07:00:13.028,0 3746871:39:0:0,413.11,-171.61,18.70,447.73,5.04420,-0.40862,2.09542,1.96541
1996-12-19T07:00:13.061,4 3746871:39:5:0,412.71,-173.62,20.23,448.20,5.04425,-0.40857,2.20591,2.07591
1996-12-19T07:00:13.094,7 3746871:40:0:0,412.12,-171.95,20.66,447.03,5.04430,-0.40852,2.31602,2.18598
1996-12-19T07:00:14.028,0 3746871:40:5:0,412.54,-171.08,21.27,447.11,5.04430,-0.40852,2.42619,2.29615
1996-12-19T07:00:14.061,4 3746871:41:0:0,410.63,-172.59,23.62,446.05,5.04430,-0.40852,2.53653,2.40649
1996-12-19T07:00:14.094,7 3746871:41:5:0,410.55,-173.13,23.21,446.17,5.04430,-0.40852,2.64670,2.51666
1996-12-19T07:00:15.028,0 3746871:42:0:0,409.06,-175.53,25.11,445.84,5.04430,-0.40852,2.75704,2.62700
1996-12-19T07:00:15.061,4 3746871:42:5:0,411.04,-176.97,23.16,448.12,5.04430,-0.40852,2.86753,2.73749
1996-12-19T07:00:15.094,7 3746871:43:0:0,411.30,-178.12,28.67,449.13,5.04430,-0.40852,2.97774,2.84770
1996-12-19T07:00:16.028,0 3746871:43:5:0,407.58,-182.63,23.55,447.24,5.04430,-0.40852,3.08790,2.95786
1996-12-19T07:00:16.061,4 3746871:44:0:0,405.54,-181.44,20.25,444.74,5.04430,-0.40852,3.19815,3.06812
1996-12-19T07:00:16.094,7 3746871:44:5:0,405.90,-182.39,17.60,445.34,5.04430,-0.40852,3.30831,3.17827
1996-12-19T07:00:17.028,0 3746871:45:0:0,406.99,-182.26,18.71,446.32,5.04430,-0.40852,3.41876,3.28872
1996-12-19T07:00:17.061,4 3746871:45:5:0,404.29,-185.41,11.75,444.94,5.04430,-0.40852,3.52926,3.39922
1996-12-19T07:00:17.094,7 3746871:46:0:0,402.11,-187.54,7.03,443.75,5.04430,-0.40852,3.63927,3.50923
1996-12-19T07:00:18.028,0 3746871:46:5:0,401.26,-188.26,13.03,443.41,5.04425,-0.40852,3.74944,3.61940
1996-12-19T07:00:18.061,4 3746871:47:0:0,402.29,-186.56,15.04,443.70,5.04420,-0.40852,3.85968,3.72968
1996-12-19T07:00:18.094,7 3746871:47:5:0,402.93,-190.31,12.36,445.78,5.04420,-0.40852,3.96985,3.83984
1996-12-19T07:00:19.028,0 3746871:48:0:0,402.95,-190.86,8.25,445.94,5.04420,-0.40852,4.08029,3.95029
1996-12-19T07:00:19.061,4 3746871:48:5:0,399.22,-189.26,7.34,441.87,5.04420,-0.40852,4.19078,4.06078
1996-12-19T07:00:19.094,7 3746871:49:0:0,403.73,-191.47,9.88,446.94,5.04420,-0.40852,4.30061,4.17060
1996-12-19T07:00:20.028,0 3746871:49:5:0,401.44,-189.12,10.48,443.88,5.04420,-0.40852,4.41077,4.28077
1996-12-19T07:00:20.061,4 3746871:50:0:0,402.55,-189.57,9.13,445.05,5.04420,-0.40852,4.52140,4.39140
1996-12-19T07:00:20.094,7 3746871:50:5:0,403.40,-190.90,5.79,446.32,5.04420,-0.40852,4.63156,4.50155
1996-12-19T07:00:21.028,0 3746871:51:0:0,401.81,-189.70,4.83,444.37,5.04420,-0.40852,4.74211,4.61210
1996-12-19T07:00:21.061,4 3746871:51:5:0,403.67,-190.11,3.34,446.21,5.04420,-0.40852,4.85259,4.72259
1996-12-19T07:00:21.094,7 3746871:52:0:0,404.21,-192.44,3.87,447.70,5.04420,-0.40852,4.96252,4.83252
1996-12-19T07:00:22.028,0 3746871:52:5:0,400.84,-190.70,5.52,443.93,5.04420,-0.40852,5.07268,4.94267
1996-12-19T07:00:22.061,4 3746871:53:0:0,403.73,-190.89,-0.90,446.58,5.04420,-0.40852,5.18312,5.05312
1996-12-19T07:00:22.094,7 3746871:53:5:0,403.46,-190.62,-4.05,446.24,5.04420,-0.40852,5.29328,5.16328
1996-12-19T07:00:23.028,0 3746871:54:0:0,402.30,-191.54,-0.82,445.57,5.04420,-0.40852,5.40363,5.27363
1996-12-19T07:00:23.061,4 3746871:54:5:0,403.85,-190.68,2.15,446.61,5.04420,-0.40852,5.51413,5.38413
1996-12-19T07:00:23.094,7 3746871:55:0:0,403.00,-187.25,11.75,444.53,5.04420,-0.40852,5.62395,5.49395
1996-12-19T07:00:24.028,0 3746871:55:5:0,403.14,-187.89,12.72,444.96,5.04420,-0.40848,5.73412,5.60411
1996-12-19T07:00:24.061,4 3746871:56:0:0,404.07,-185.03,13.32,444.62,5.04420,-0.40843,5.84465,5.71465
1996-12-19T07:00:24.094,7 3746871:56:5:0,404.83,-185.78,5.19,445.45,5.04420,-0.40843,5.95482,5.82482
1996-12-19T07:00:25.028,0 3746871:57:0:0,402.56,-188.79,10.27,444.75,5.04420,-0.40843,6.06516,5.93516
1996-12-19T07:00:25.061,4 3746871:57:5:0,400.39,-185.01,13.40,441.27,5.04420,-0.40843,6.17566,6.04566
1996-12-19T07:00:25.094,7 3746871:58:0:0,403.29,-188.81,13.10,445.49,5.04420,-0.40843,0.00259,6.15577
1996-12-19T07:00:26.028,0 3746871:58:5:0,402.19,-186.99,14.75,443.78,5.04416,-0.40843,0.11275,6.26593
1996-12-19T07:00:26.061,4 3746871:59:0:0,402.85,-183.76,12.71,442.96,5.04411,-0.40843,0.22310,0.09313
1996-12-19T07:00:26.094,7 3746871:59:5:0,404.02,-185.84,15.48,444.98,5.04411,-0.40843,0.33326,0.20329
1996-12-19T07:00:27.028,0 3746871:60:0:0,403.04,-183.63,16.40,443.21,5.04411,-0.40843,0.44370,0.31374
1996-12-19T07:00:27.061,4 3746871:60:5:0,403.14,-184.21,10.06,443.34,5.04411,-0.40843,0.55420,0.42423
1996-12-19T07:00:27.094,7 3746871:61:0:0,403.41,-183.75,12.63,443.47,5.04411,-0.40843,0.66412,0.53415
1996-12-19T07:00:28.028,0 3746871:61:5:0,401.93,-185.23,9.84,442.67,5.04411,-0.40843,0.77428,0.64431
1996-12-19T07:00:28.061,4 3746871:62:0:0,404.49,-181.38,8.24,443.37,5.04411,-0.40843,0.88482,0.75485
1996-12-19T07:00:28.094,7 3746871:62:5:0,401.08,-181.71,4.14,440.34,5.04411,-0.40843,0.99498,0.86501
1996-12-19T07:00:29.028,0 3746871:63:0:0,402.73,-180.54,3.21,441.36,5.04411,-0.40843,1.10542,0.97546
1996-12-19T07:00:29.061,4 3746871:63:5:0,403.80,-178.20,4.76,441.39,5.04406,-0.40843,1.21592,1.08595
1996-12-19T07:00:29.094,7 3746871:64:0:0,400.63,-182.48,6.37,440.28,5.04401,-0.40843,1.32593,1.19600
1996-12-19T07:00:30.028,0 3746871:64:5:0,398.11,-183.36,6.67,438.36,5.04401,-0.40848,1.43610,1.30617
1996-12-19T07:00:30.061,4 3746871:65:0:0,398.95,-186.26,11.99,440.45,5.04401,-0.40852,1.54644,1.41651
1996-12-19T07:00:30.094,7 3746871:65:5:0,398.42,-186.28,14.48,440.05,5.04401,-0.40852,1.65661,1.52668
1996-12-19T07:00:31.028,0 3746871:66:0:0,399.05,-187.94,14.46,441.33,5.04401,-0.40852,1.76705,1.63712
1996-12-19T07:00:31.061,4 3746871:66:5:0,398.52,-185.97,17.78,440.14,5.04401,-0.40852,1.87755,1.74762
1996-12-19T07:00:31.094,7 3746871:67:0:0,399.23,-187.42,9.99,441.14,5.04401,-0.40852,1.98727,1.85734
1996-12-19T07:00:32.028,0 3746871:67:5:0,398.82,-180.95,7.33,438.02,5.04401,-0.40857,2.09743,1.96750
1996-12-19T07:00:32.061,4 3746871:68:0:0,401.30,-181.23,5.45,440.36,5.04401,-0.40862,2.20797,2.07804
1996-12-19T07:00:32.094,7 3746871:68:5:0,400.21,-179.31,5.99,438.58,5.04401,-0.40862,2.31814,2.18821
1996-12-19T07:00:33.028,0 3746871:69:0:0,401.70,-178.05,12.71,439.58,5.04401,-0.40862,2.42867,2.29874
1996-12-19T07:00:33.061,4 3746871:69:5:0,402.26,-176.61,9.62,439.42,5.04411,-0.40867,2.53917,2.40924
1996-12-19T07:00:33.094,7 3746871:70:0:0,406.22,-178.40,14.60,443.91,5.04420,-0.40872,2.64918,2.51918
1996-12-19T07:00:34.028,0 3746871:70:5:0,405.54,-182.04,15.47,444.79,5.04420,-0.40872,2.75935,2.62935
1996-12-19T07:00:34.061,4 3746871:71:0:0,402.79,-182.77,15.84,442.61,5.04420,-0.40872,2.86988,2.73988
1996-12-19T07:00:34.094,7 3746871:71:5:0,405.75,-183.45,8.16,445.37,5.04420,-0.40872,2.98005,2.85005
1996-12-19T07:00:35.028,0 3746871:72:0:0,403.95,-182.22,6.59,443.20,5.04420,-0.40872,3.09030,2.96029
1996-12-19T07:00:35.061,4 3746871:72:5:0,403.36,-184.54,6.23,443.61,5.04425,-0.40872,3.20079,3.07079
1996-12-19T07:00:35.094,7 3746871:73:0:0,402.34,-188.26,8.21,444.29,5.04430,-0.40872,3.31081,3.18077
1996-12-19T07:00:36.028,0 3746871:73:5:0,402.63,-187.80,10.91,444.40,5.04435,-0.40872,3.42097,3.29093
1996-12-19T07:00:36.061,4 3746871:74:0:0,406.28,-191.25,11.72,449.19,5.04439,-0.40872,3.53151,3.40143
1996-12-19T07:00:36.094,7 3746871:74:5:0,403.94,-190.79,13.56,446.93,5.04439,-0.40867,3.64168,3.51160
1996-12-19T07:00:37.028,0 3746871:75:0:0,401.54,-195.47,9.67,446.69,5.04439,-0.40862,3.75202,3.62194
1996-12-19T07:00:37.061,4 3746871:75:5:0,404.34,-194.91,3.61,448.88,5.04439,-0.40862,3.86252,3.73245
1996-12-19T07:00:37.094,7 3746871:76:0:0,403.40,-192.98,4.39,447.20,5.04439,-0.40862,3.97272,3.84264
1996-12-19T07:00:38.028,0 3746871:76:5:0,403.65,-193.70,6.35,447.77,5.04439,-0.40857,4.08289,3.95281
1996-12-19T07:00:38.061,4 3746871:77:0:0,405.67,-191.14,9.23,448.54,5.04439,-0.40852,4.19304,4.06296
1996-12-19T07:00:38.094,7 3746871:77:5:0,405.06,-190.93,8.85,447.89,5.04439,-0.40852,4.30320,4.17313
1996-12-19T07:00:39.028,0 3746871:78:0:0,407.16,-191.88,7.49,450.17,5.04439,-0.40852,4.41364,4.28357
1996-12-19T07:00:39.061,4 3746871:78:5:0,405.96,-191.90,4.68,449.05,5.04439,-0.40848,4.52413,4.39406
1996-12-19T07:00:39.094,7 3746871:79:0:0,401.98,-191.15,0.82,445.12,5.04439,-0.40843,4.63396,4.50388
1996-12-19T07:00:40.028,0 3746871:79:5:0,405.50,-189.82,4.33,447.75,5.04439,-0.40843,4.74412,4.61405
1996-12-19T07:00:40.061,4 3746871:80:0:0,404.00,-190.14,3.37,446.52,5.04439,-0.40843,4.85485,4.72478
1996-12-19T07:00:40.094,7 3746871:80:5:0,401.92,-195.17,3.03,446.81,5.04435,-0.40843,4.96501,4.83494
1996-12-19T07:00:41.028,0 3746871:81:0:0,398.43,-195.80,-4.28,443.96,5.04430,-0.40843,5.07527,4.94523
1996-12-19T07:00:41.061,4 3746871:81:5:0,400.17,-195.34,-3.72,445.32,5.04430,-0.40838,5.18575,5.05572
1996-12-19T07:00:41.094,7 3746871:82:0:0,398.46,-193.27,-0.97,442.86,5.04430,-0.40833,5.29587,5.16583
1996-12-19T07:00:42.028,0 3746871:82:5:0,401.83,-189.17,9.15,444.22,5.04430,-0.40833,5.40603,5.27599
1996-12-19T07:00:42.061,4 3746871:83:0:0,401.98,-188.49,15.61,444.25,5.04430,-0.40833,5.51638,5.38634
1996-12-19T07:00:42.094,7 3746871:83:5:0,401.72,-189.59,13.31,444.41,5.04420,-0.40833,5.62653,5.49649
1996-12-19T07:00:43.028,0 3746871:84:0:0,399.90,-191.45,14.23,443.60,5.04411,-0.40833,5.73689,5.60692
1996-12-19T07:00:43.061,4 3746871:84:5:0,399.59,-190.14,10.25,442.64,5.04411,-0.40833,5.84738,5.71741
1996-12-19T07:00:43.094,7 3746871:85:0:0,399.59,-189.59,4.53,442.31,5.04411,-0.40833,5.95730,5.82734
1996-12-19T07:00:44.028,0 3746871:85:5:0,396.55,-190.61,3.94,440.00,5.04406,-0.40833,6.06747,5.93750
1996-12-19T07:00:44.061,4 3746871:86:0:0,396.68,-185.03,4.10,437.73,5.04401,-0.40833,6.17791,6.04798
1996-12-19T07:00:44.094,7 3746871:86:5:0,396.79,-182.22,4.58,436.66,5.04401,-0.40838,0.00489,6.15815
1996-12-19T07:00:45.028,0 3746871:87:0:0,397.14,-183.74,3.83,437.60,5.04401,-0.40843,0.11524,6.26850
1996-12-19T07:00:45.061,4 3746871:87:5:0,396.87,-188.04,2.24,439.17,5.04401,-0.40843,0.22573,0.09580
1996-12-19T07:00:45.094,7 3746871:88:0:0,398.70,-186.85,2.02,440.32,5.04401,-0.40843,0.33575,0.20582
1996-12-19T07:00:46.028,0 3746871:88:5:0,396.72,-187.75,-1.70,438.91,5.04401,-0.40848,0.44591,0.31598
1996-12-19T07:00:46.061,4 3746871:89:0:0,396.62,-187.80,-3.51,438.85,5.04401,-0.40852,0.55636,0.42642
1996-12-19T07:00:46.094,7 3746871:89:5:0,400.70,-185.70,-7.28,441.70,5.04396,-0.40857,0.66651,0.53658
1996-12-19T07:00:47.028,0 3746871:90:0:0,401.92,-185.25,-1.33,442.56,5.04392,-0.40862,0.77696,0.64707
1996-12-19T07:00:47.061,4 3746871:90:5:0,401.11,-185.75,3.33,442.04,5.04396,-0.40862,0.88745,0.75755
1996-12-19T07:00:47.094,7 3746872:00:0:0,401.49,-188.23,9.36,443.53,5.04401,-0.40862,0.99747,0.86754
1996-12-19T07:00:48.028,0 3746872:00:5:0,402.64,-186.38,11.45,443.83,5.04401,-0.40862,1.10764,0.97771
1996-12-19T07:00:48.061,4 3746872:01:0:0,402.35,-190.54,12.14,445.36,5.04401,-0.40862,1.21798,1.08805
1996-12-19T07:00:48.094,7 3746872:01:5:0,404.36,-190.32,12.05,447.07,5.04401,-0.40867,1.32815,1.19822
1996-12-19T07:00:49.028,0 3746872:02:0:0,403.94,-188.85,11.45,446.05,5.04401,-0.40872,1.43858,1.30865
1996-12-19T07:00:49.061,4 3746872:02:5:0,404.94,-188.82,16.37,447.10,5.04406,-0.40872,1.54909,1.41915
1996-12-19T07:00:49.094,7 3746872:03:0:0,405.11,-189.88,19.79,447.84,5.04411,-0.40872,1.65919,1.52922
1996-12-19T07:00:50.028,0 3746872:03:5:0,402.25,-192.01,19.71,446.16,5.04411,-0.40872,1.76936,1.63939
1996-12-19T07:00:50.061,4 3746872:04:0:0,405.55,-189.11,17.51,447.82,5.04411,-0.40872,1.87951,1.74954
1996-12-19T07:00:50.094,7 3746872:04:5:0,403.06,-187.08,13.42,444.56,5.04416,-0.40872,1.98968,1.85971
1996-12-19T07:00:51.028,0 3746872:05:0:0,403.17,-188.40,7.30,445.08,5.04420,-0.40872,2.10031,1.97030
1996-12-19T07:00:51.061,4 3746872:05:5:0,403.91,-189.47,4.92,446.17,5.04420,-0.40872,2.21081,2.08080
1996-12-19T07:00:51.094,7 3746872:06:0:0,404.59,-190.27,3.29,447.11,5.04420,-0.40872,2.32101,2.19100
1996-12-19T07:00:52.028,0 3746872:06:5:0,403.49,-190.95,8.02,446.46,5.04425,-0.40872,2.43117,2.30117
1996-12-19T07:00:52.061,4 3746872:07:0:0,403.82,-188.40,7.55,445.67,5.04430,-0.40872,2.54142,2.41138
1996-12-19T07:00:52.094,7 3746872:07:5:0,404.22,-189.11,6.72,446.32,5.04430,-0.40867,2.65159,2.52155
1996-12-19T07:00:53.028,0 3746872:08:0:0,405.20,-188.37,6.20,446.89,5.04430,-0.40862,2.76203,2.63199
1996-12-19T07:00:53.061,4 3746872:08:5:0,404.38,-186.95,7.07,445.56,5.04430,-0.40862,2.87253,2.74249
1996-12-19T07:00:53.094,7 3746872:09:0:0,405.68,-188.87,7.04,447.55,5.04430,-0.40862,2.98244,2.85240
1996-12-19T07:00:54.028,0 3746872:09:5:0,403.13,-185.36,7.60,443.77,5.04435,-0.40862,3.09261,2.96257
1996-12-19T07:00:54.061,4 3746872:10:0:0,405.02,-185.08,10.17,445.42,5.04439,-0.40862,3.20304,3.07297
1996-12-19T07:00:54.094,7 3746872:10:5:0,405.78,-185.63,12.57,446.40,5.04439,-0.40857,3.31321,3.18314
1996-12-19T07:00:55.028,0 3746872:11:0:0,406.41,-186.17,12.23,447.19,5.04439,-0.40852,3.42365,3.29357
1996-12-19T07:00:55.061,4 3746872:11:5:0,403.23,-186.15,15.88,444.41,5.04439,-0.40852,3.53416,3.40408
1996-12-19T07:00:55.094,7 3746872:12:0:0,406.94,-183.49,15.32,446.66,5.04439,-0.40852,3.64416,3.51408
1996-12-19T07:00:56.028,0 3746872:12:5:0,405.91,-182.15,16.75,445.22,5.04435,-0.40852,3.75433,3.62426
1996-12-19T07:00:56.061,4 3746872:13:0:0,407.68,-181.56,12.70,446.46,5.04430,-0.40852,3.86486,3.73482
1996-12-19T07:00:56.094,7 3746872:13:5:0,406.68,-183.36,7.00,446.15,5.04425,-0.40848,3.97502,3.84498
1996-12-19T07:00:57.028,0 3746872:14:0:0,401.15,-185.01,4.15,441.78,5.04420,-0.40843,4.08527,3.95527
1996-12-19T07:00:57.061,4 3746872:14:5:0,400.21,-188.38,4.32,442.36,5.04420,-0.40843,4.19576,4.06576
1996-12-19T07:00:57.094,7 3746872:15:0:0,399.75,-186.65,3.83,441.19,5.04420,-0.40843,4.30578,4.17578
1996-12-19T07:00:58.028,0 3746872:15:5:0,399.20,-192.77,4.76,443.34,5.04420,-0.40843,4.41595,4.28594
1996-12-19T07:00:58.061,4 3746872:16:0:0,402.14,-190.48,-0.82,444.97,5.04420,-0.40843,4.52639,4.39639
1996-12-19T07:00:58.094,7 3746872:16:5:0,403.26,-190.24,-2.73,445.88,5.04420,-0.40843,4.63655,4.50654
1996-12-19T07:00:59.028,0 3746872:17:0:0,400.19,-193.02,0.05,444.31,5.04420,-0.40843,4.74661,4.61661
1996-12-19T07:00:59.061,4 3746872:17:5:0,402.65,-192.41,3.54,446.28,5.04416,-0.40848,4.85710,4.72709
1996-12-19T07:00:59.094,7 3746872:18:0:0,401.31,-189.07,8.79,443.70,5.04411,-0.40852,4.96741,4.83744
1996-12-19T07:01:00.028,0 3746872:18:5:0,398.37,-188.10,11.47,440.70,5.04411,-0.40852,5.07757,4.94760
1996-12-19T07:01:00.061,4 3746872:19:0:0,399.72,-190.60,7.15,442.90,5.04411,-0.40852,5.18792,5.05795
1996-12-19T07:01:00.094,7 3746872:19:5:0,398.18,-189.93,2.41,441.16,5.04411,-0.40852,5.29808,5.16811
1996-12-19T07:01:01.028,0 3746872:20:0:0,395.79,-188.98,2.45,438.60,5.04411,-0.40852,5.40852,5.27856
1996-12-19T07:01:01.061,4 3746872:20:5:0,394.95,-187.34,-1.28,437.13,5.04411,-0.40852,5.51901,5.38904
1996-12-19T07:01:01.094,7 3746872:21:0:0,395.43,-187.89,-2.60,437.80,5.04411,-0.40852,5.62903,5.49907
